grasp_id,label,timestamp_ms,enc_deg,s0_dx,s0_dy,s0_dz,s1_dx,s1_dy,s1_dz,s2_dx,s2_dy,s2_dz,s3_dx,s3_dy,s3_dz,s4_dx,s4_dy,s4_dz,s5_dx,s5_dy,s5_dz,t1_flag,t2_flag,t1_ms,t2_ms
3,cylinder_soft,1420,101.904,1.553,4.577,5.522,3.700,-17.400,27.437,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1440,101.904,6.061,-9.143,5.838,-4.729,-19.556,24.277,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1460,101.904,-1.779,0.069,13.738,2.916,-30.336,38.813,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1480,101.904,0.965,2.225,16.898,3.700,-21.124,14.797,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1500,101.904,4.101,-8.163,23.534,-0.612,-8.972,37.233,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1520,101.904,0.573,-6.007,17.530,9.776,-18.968,35.337,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1540,101.904,1.553,1.441,19.426,2.524,-21.124,38.497,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1560,101.816,7.237,-1.107,3.626,16.636,-16.028,37.549,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1580,101.904,15.861,-4.439,5.838,-4.336,-15.244,26.489,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1600,101.904,5.865,0.265,15.318,5.268,-11.520,35.653,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1620,101.904,3.709,-1.107,8.682,-3.552,-15.832,23.645,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1640,101.904,1.357,7.125,8.682,7.032,-23.084,21.433,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1660,101.904,2.337,2.029,19.110,-1.788,-8.580,35.337,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1680,101.904,8.609,4.381,10.578,-3.356,-16.616,39.761,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1700,101.904,5.865,1.049,19.110,-0.612,-22.104,32.177,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1720,101.904,2.337,-6.399,18.478,-1.592,-13.676,36.285,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1740,101.904,3.317,3.793,8.682,3.896,-18.380,26.173,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1760,101.816,-4.327,-6.791,19.110,12.520,-22.496,40.393,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1780,101.904,7.433,2.421,20.058,4.288,-20.732,37.233,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1800,101.904,6.061,-2.283,15.634,4.876,-20.732,24.593,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1820,101.904,2.533,0.265,10.578,8.208,-25.632,34.389,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1840,101.904,5.081,-4.831,-0.798,1.152,-21.908,27.121,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,1,5,1840
4,cylinder_soft,6,60.720,0.769,-5.419,20.690,3.896,-15.636,25.225,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,1,0,6,0
4,cylinder_soft,25,60.808,-0.603,2.029,18.478,-5.512,9.060,10.373,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,44,60.984,-4.131,0.069,30.486,-0.612,-2.112,9.109,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,62,61.424,-0.407,1.441,28.274,3.504,10.040,22.697,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,80,62.128,0.181,-3.067,17.214,4.288,2.984,5.633,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,100,62.920,7.629,3.009,19.110,3.504,11.216,19.537,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,120,63.800,-3.739,-0.519,34.278,-2.572,-0.936,15.429,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,140,64.680,0.965,9.281,26.062,-10.216,-0.348,4.685,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,160,65.648,2.141,4.773,20.690,9.580,9.060,8.161,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,180,66.792,6.453,3.793,23.850,-5.512,-2.504,7.213,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,200,67.936,-2.563,-1.107,27.958,-4.140,-1.524,7.529,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,220,69.080,-5.503,5.557,21.954,-0.612,1.612,4.053,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,240,70.224,-1.583,-3.263,15.318,-4.532,5.728,26.173,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,260,71.280,-2.563,-9.535,27.010,2.524,-5.836,4.369,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,280,72.424,3.121,-4.047,25.430,-0.612,-8.580,11.637,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,300,73.480,-4.915,-4.831,27.958,-3.944,-3.876,17.325,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,320,74.624,-10.011,-7.379,28.590,-3.748,-8.188,23.645,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,340,75.768,-4.719,-3.655,28.274,-5.512,-2.700,15.745,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,360,76.824,4.689,-7.967,24.166,1.740,-2.504,19.853,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,380,77.968,-6.679,-0.127,16.898,-2.965,-6.032,34.705,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,400,78.936,-0.995,-5.615,18.162,5.464,-15.244,23.329,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,420,79.992,-4.719,-2.087,23.850,0.368,-13.676,24.277,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,440,80.960,11.745,-8.359,17.530,-7.864,-13.480,16.693,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,460,81.928,-2.759,-0.519,16.582,-2.965,-9.756,22.381,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,480,82.896,-0.211,-8.163,10.894,3.896,-19.556,28.069,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,500,83.688,-0.015,-10.319,19.426,-7.864,-11.324,21.749,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,520,84.568,5.865,-6.007,15.950,1.544,-11.520,21.117,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,540,85.448,9.001,-8.163,23.218,-3.552,-20.928,20.485,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,560,86.328,4.689,-6.007,20.374,-12.960,-14.068,25.541,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,580,87.296,3.121,-3.263,18.794,8.796,-20.340,25.541,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,600,88.088,2.925,3.205,15.002,-0.024,-16.224,26.173,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,620,88.880,13.117,2.029,16.582,-0.024,-10.344,23.645,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,640,89.760,0.965,4.577,7.734,3.504,-25.044,27.753,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,660,90.552,4.101,-11.103,18.478,3.896,-21.712,30.281,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,680,91.344,16.449,-3.263,12.474,7.816,-20.732,18.905,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,700,92.048,0.377,0.657,14.370,-0.024,-17.596,29.017,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,720,92.840,6.845,-4.635,8.050,4.288,-11.324,22.697,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,740,93.720,-1.779,-0.519,12.158,1.740,-17.792,29.333,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,760,94.776,-1.779,-12.279,7.102,9.776,-9.364,29.965,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,780,95.656,1.357,-8.751,6.786,-0.808,-14.460,24.277,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,800,96.624,7.237,-10.515,13.106,-0.808,-21.712,17.325,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,820,97.504,0.769,-3.067,15.002,3.504,-15.048,15.745,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,840,98.560,7.825,2.617,20.374,0.172,-17.988,32.809,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,860,99.352,5.473,-5.811,13.422,3.896,-21.124,11.005,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,880,100.056,11.157,-4.635,6.470,4.288,-19.556,34.073,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,900,100.760,5.473,-13.651,7.734,-2.768,-20.144,32.177,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,920,101.464,-3.347,-4.439,19.110,9.972,-20.732,29.017,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,940,101.640,8.021,4.185,5.838,3.896,-24.848,29.333,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,960,101.640,1.553,-6.595,17.214,7.228,-21.124,27.121,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,980,101.640,3.513,1.049,19.110,-9.432,-24.260,21.433,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1000,101.640,9.001,-0.323,13.738,8.208,-12.304,22.697,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1020,101.552,3.905,-10.319,15.318,2.720,-16.420,28.701,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1040,101.640,17.821,5.557,19.110,4.876,-30.924,35.969,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1060,101.640,9.981,-5.811,20.690,-4.532,-24.064,33.441,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1080,101.640,-10.795,-4.439,26.378,11.736,-16.420,33.441,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1100,101.552,1.749,4.577,22.270,5.464,-25.632,31.545,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1120,101.640,-4.131,5.557,14.370,-6.688,-13.480,36.917,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1140,101.640,7.237,4.381,9.314,-0.024,-25.240,16.377,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1160,101.640,-0.211,2.617,15.950,6.640,-19.556,24.277,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1180,101.640,-2.171,-1.303,17.846,-1.592,-18.576,27.753,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1200,101.640,10.569,-2.283,11.842,1.740,-12.696,34.073,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1220,101.640,3.317,0.853,21.006,4.484,-19.556,33.757,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1240,101.640,14.489,-6.007,19.110,4.484,-15.636,30.281,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1260,101.640,-0.211,8.497,22.902,4.680,-17.008,20.801,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1280,101.640,9.393,-2.479,13.106,7.619,-14.656,26.489,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1300,101.640,-2.563,10.653,5.206,5.268,-14.656,15.429,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1320,101.640,0.573,2.225,12.790,0.760,-27.200,30.281,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1340,101.640,-1.583,3.205,21.006,-0.220,-18.772,28.385,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1360,101.640,2.925,2.225,10.894,9.776,-7.796,23.961,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1380,101.640,3.121,-4.635,17.846,-2.965,-10.736,20.485,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1400,101.640,8.413,0.657,24.166,6.836,-25.632,36.285,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1420,101.640,1.357,1.637,10.894,4.680,-17.988,37.865,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1440,101.640,3.513,5.753,10.262,1.740,-20.732,24.909,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1460,101.640,3.709,-2.479,14.054,4.680,-22.496,40.709,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1480,101.640,2.729,5.949,19.110,-0.024,-25.044,29.333,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1500,101.640,-1.387,1.049,0.466,-1.004,-23.084,33.757,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1520,101.640,-0.603,5.753,14.054,8.012,-14.852,23.961,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1540,101.640,-11.971,10.457,20.058,5.855,-27.396,18.589,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1560,101.640,3.513,2.421,13.422,4.680,-26.024,24.593,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1580,101.640,4.885,10.261,21.006,1.740,-9.952,26.173,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1600,101.640,5.473,2.225,19.742,3.504,-17.988,15.745,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1620,101.640,5.277,-9.535,18.162,8.992,-7.012,16.693,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1640,101.640,5.081,6.341,10.894,12.324,-22.496,24.909,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1660,101.640,5.473,6.537,17.846,4.091,-19.556,28.701,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1680,101.640,-6.875,3.793,10.894,1.740,-17.204,22.065,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1700,101.640,-7.659,5.361,8.998,0.956,-21.124,29.649,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1720,101.640,9.981,2.813,10.894,-1.592,-14.264,30.281,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1740,101.640,6.649,1.441,9.946,10.168,-26.612,18.589,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1760,101.640,1.945,4.185,18.162,0.563,-23.868,23.961,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1780,101.640,-0.799,4.381,15.318,3.504,-22.104,23.329,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1800,101.640,10.569,3.989,16.582,-4.532,-23.672,26.489,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,6,0
4,cylinder_soft,1820,101.640,7.825,1.049,30.486,-11.588,-21.712,27.121,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,1,6,1820
